MFC,0,35056,PAD_PREOP,0.70,0.80,-1.10,0.53,-0.08,80.13,80.10,1003.67,-0.14,80.23,80.27,180.00,38
MFC,0,35256,PAD_PREOP,1.30,1.60,-1.40,1.49,0.02,80.24,80.26,1003.65,0.01,80.24,80.27,180.00,41
MFC,0,35456,PAD_PREOP,1.70,1.70,-1.00,1.60,0.04,80.28,80.28,1003.64,0.03,80.24,80.28,180.00,39
MFC,0,35656,PAD_PREOP,0.90,1.10,-1.00,0.74,0.06,80.30,80.30,1003.64,0.06,80.24,80.30,180.00,39
MFC,0,35856,PAD_PREOP,1.10,1.80,-1.00,1.33,-0.03,80.19,80.19,1003.65,-0.05,80.24,80.30,180.00,39
MFC,0,36056,PAD_PREOP,2.30,1.40,-1.30,1.99,-0.03,80.19,80.19,1003.65,-0.05,80.24,80.30,180.00,40
MFC,0,36256,PAD_PREOP,1.10,0.80,-1.00,0.69,-0.03,80.19,80.20,1003.65,-0.04,80.24,80.30,180.00,40
MFC,0,36456,PAD_PREOP,1.30,1.60,-1.10,1.34,-0.01,80.20,80.21,1003.65,-0.03,80.24,80.30,180.00,39
MFC,0,36656,PAD_PREOP,1.50,1.70,-0.90,1.44,-0.01,80.20,80.19,1003.65,-0.05,80.24,80.30,180.00,41
MFC,0,36856,PAD_PREOP,1.00,1.70,-1.00,1.21,0.03,80.25,80.27,1003.64,0.03,80.24,80.30,180.00,39
MFC,0,37056,PAD_PREOP,1.50,1.30,-1.10,1.27,0.00,80.22,80.21,1003.65,-0.03,80.24,80.30,180.00,41
MFC,0,37256,PAD_PREOP,1.00,1.60,-0.70,1.01,-0.01,80.21,80.20,1003.65,-0.04,80.24,80.30,180.00,39
MFC,0,37456,PAD_PREOP,1.70,1.10,-1.30,1.41,-0.01,80.20,80.21,1003.65,-0.04,80.24,80.30,180.00,41
MFC,0,37656,PAD_PREOP,1.90,1.50,-1.00,1.62,-0.01,80.20,80.21,1003.65,-0.03,80.24,80.30,180.00,41
MFC,0,37856,PAD_PREOP,1.20,1.00,-1.10,0.91,-0.02,80.18,80.16,1003.66,-0.08,80.24,80.30,180.00,40
MFC,0,38056,PAD_PREOP,0.50,1.30,-1.30,0.91,-0.03,80.17,80.17,1003.66,-0.07,80.24,80.30,180.00,41
MFC,0,38256,PAD_PREOP,0.90,1.70,-0.60,1.01,-0.05,80.14,80.12,1003.66,-0.12,80.24,80.30,180.00,40
MFC,0,38456,PAD_PREOP,0.60,1.10,-0.90,0.54,-0.01,80.18,80.21,1003.65,-0.04,80.24,80.30,180.00,41
MFC,0,38656,PAD_PREOP,0.90,1.90,-1.00,1.33,0.00,80.20,80.21,1003.65,-0.03,80.24,80.30,180.00,40
MFC,0,38856,PAD_PREOP,0.90,1.30,-1.10,0.93,0.01,80.20,80.21,1003.65,-0.04,80.24,80.30,180.00,41
MFC,0,39056,PAD_PREOP,1.40,1.50,-0.90,1.24,0.01,80.20,80.20,1003.65,-0.04,80.24,80.30,180.00,41
MFC,0,39256,PAD_PREOP,1.50,1.20,-0.70,1.04,0.11,80.36,80.35,1003.63,0.11,80.24,80.52,180.00,39
MFC,0,39456,PAD_PREOP,1.40,1.70,-1.30,1.56,0.02,80.23,80.21,1003.65,-0.03,80.24,80.52,180.00,38
MFC,0,39656,PAD_PREOP,1.50,1.70,-0.90,1.44,0.00,80.21,80.20,1003.65,-0.04,80.24,80.52,180.00,38
MFC,0,39856,PAD_PREOP,1.40,1.90,-1.30,1.69,-0.00,80.21,80.20,1003.65,-0.04,80.24,80.52,180.00,41
MFC,0,40056,PAD_PREOP,1.50,1.50,-0.40,1.16,-0.01,80.19,80.19,1003.65,-0.05,80.24,80.52,180.00,40
MFC,0,40256,PAD_PREOP,0.60,1.60,-0.50,0.78,-0.01,80.19,80.19,1003.65,-0.00,80.20,80.52,180.00,40
MFC,0,40456,PAD_PREOP,1.60,1.40,-1.30,1.49,-0.01,80.20,80.20,1003.65,0.00,80.20,80.52,180.00,40
MFC,0,40656,PAD_PREOP,1.10,1.30,-1.20,1.08,-0.00,80.20,80.20,1003.65,0.01,80.20,80.52,180.00,40
MFC,0,40856,PAD_PREOP,0.70,1.40,-1.30,1.03,-0.01,80.19,80.19,1003.65,-0.01,80.20,80.52,180.00,39
MFC,0,41056,PAD_PREOP,1.10,1.00,-0.90,0.74,0.00,80.20,80.21,1003.65,0.02,80.20,80.52,180.00,41
MFC,0,41256,PAD_PREOP,1.70,1.70,-1.00,1.60,-0.04,80.15,80.09,1003.67,-0.11,80.20,80.52,180.00,41
MFC,0,41456,PAD_PREOP,1.10,1.20,-0.40,0.68,-0.24,79.83,79.56,1003.73,-0.63,80.20,80.52,180.00,41
MFC,0,41656,PAD_PREOP,1.20,2.00,-1.50,1.77,-1.77,77.36,75.18,1004.25,-5.02,80.20,80.52,180.00,39
